ens_gene,Control_3IL_1,Control_3IL_2,Control_3IL_3,Control_3IL_4,Control_1dAPF_1,Control_1dAPF_2,Control_1dAPF_3,Control_1dAPF_4,Control_2dAPF_1,Control_2dAPF_2,Control_2dAPF_3,Control_2dAPF_4,Control_3dAPF_1,Control_3dAPF_2,Control_3dAPF_3,Control_3dAPF_4,Control_4dAPF_1,Control_4dAPF_2,Control_4dAPF_3,Control_4dAPF_4
FBgn0015834,4.171783076243498,4.47438337705023,3.1226791887068277,3.9651654045085416,3.664736690848709,4.45088099367064,4.21247261916127,4.600267471005108,4.372680517658364,4.63831540212461,4.062701818263368,4.928251032486124,4.423983777138172,4.263389173024274,4.203747525565489,4.498105865918166,4.103305908998412,4.709806474288346,3.3271605906446915,4.14284006177787
FBgn0263236,2.139023944715947,6.743433407476119,0.0,0.9363222169939821,5.04989802995988,4.525407380907808,4.270626994358296,4.476549764393976,0.0,0.0,0.0,0.0,2.4083419788989664,2.8213511612688866,2.875206533274394,2.300668404986712,1.9793745788047572,1.4842985531364585,1.8406887814365611,0.0
FBgn0039379,6.329869661624248,5.072975701079774,5.739531280088041,5.332230933575103,5.485696258539291,5.280777314201611,5.424267290339499,5.2807334598049,7.9422658546418194,7.639554936917121,7.545322202899091,7.700804577103836,7.256251315871889,7.590634987660029,7.492034097998878,7.286428019701301,2.783758792770118,2.4579954803016952,1.195917611065015,2.819684759091683
FBgn0029891,6.0124182866458495,5.269008209556566,5.608875527576332,5.8026745555572345,3.8945897933485214,3.5633386334093187,4.530700350293001,3.6960170602807443,2.672904613323339,3.4007657703304552,3.576424802901519,3.887867123306385,4.494620025312785,4.0684494638288875,4.074052089382071,3.6758813207176484,5.239942647145894,4.9384684913032855,5.446251723519285,5.101416700504059
FBti0063221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0263047,0.0,0.0,0.0,0.9363222169939821,0.7908883304052967,0.47142825322983684,0.0,0.0,0.0,0.0,0.7510992060875922,0.9412819952987069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0020119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0062796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251681443015286,0.0,0.0
FBgn0030826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251681443015286,0.0,0.0
FBgn0266725,0.0,0.0,0.0,0.0,0.7908883304052967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5672679196677282,0.0,0.9251681443015286,0.0,0.0
FBgn0010926,0.0,0.0,0.0,0.0,2.611402862362418,2.680490780864892,2.6640009352946974,2.318095908673752,4.45358441679343,4.1961760410431586,4.330995121671971,3.7952758736187624,1.0546121372584065,2.5495687640953513,2.0595426344676593,2.300668404986712,1.9793745788047572,0.0,0.0,1.3305700326255123
FBgn0283678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0035078,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0086779,3.1609458069557794,4.245127450165454,3.3578400747288755,3.5805946314871453,4.3725179251174024,4.728343500644357,3.880292116256802,4.56019558724625,3.5551089047298685,3.4007657703304552,4.229583470252019,4.470236055339665,4.2714043719644295,4.435096367861967,4.630175947215812,3.6758813207176484,5.060714574610107,4.607125755916431,4.253434878718498,3.3348716663091835
FBgn0051902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0038201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759100669226896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471203288664616
FBgn0267026,1.0941548659087026,1.3967154662842154,0.0,1.9033973587865018,1.29882187881971,0.0,0.8176679960015939,0.0,1.1341651679739477,0.0,1.6084421784993792,0.9412819952987069,1.657328747805431,2.2144184120099855,2.5242673177143984,0.0,0.0,0.0,0.0,0.0
FBgn0040022,3.1609458069557794,3.196146293147699,2.8415769267573183,3.785656355755047,3.1749710539665696,4.040827187801282,2.975078369938465,4.025249352891108,3.62663699996234,3.9394618442301583,3.0898068699195713,3.6963321490853676,2.6748670251954714,3.2472495792326623,3.1572625708041,2.300668404986712,2.4369164547336664,1.4842985531364585,1.8406887814365611,3.1001537301313253
FBgn0263494,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0287608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0031920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0038109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0028482,1.7091845978653877,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.6757776155756613,0.0,0.0,1.5061284696772113,3.094255981708078,2.8213511612688866,3.1572625708041,3.882056965130231,1.3054514150246386,0.0,0.0,0.0
FBgn0266722,0.0,0.0,0.0,0.0,0.7908883304052967,1.7307000956250065,0.8176679960015939,0.0,0.6757776155756613,0.0,0.0,0.0,0.0,1.1464259180562948,1.3697571755208664,0.0,0.0,0.0,0.0,1.3305700326255123
FBgn0027572,3.1609458069557794,3.196146293147699,3.5599878834716394,3.785656355755047,3.745492365630405,4.040827187801282,4.432222892358725,4.243388286565102,1.1341651679739477,1.761462709963135,2.3500581985874414,2.2267968210839455,2.6748670251954714,2.2144184120099855,2.5242673177143984,2.7845646273246505,4.741638696050371,4.496573114145273,2.8981163925314117,4.6576585509483
FBgn0034660,0.0,0.0,0.0,0.0,0.0,0.8261622518534082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0033859,2.139023944715947,2.9130441092986037,2.029988385578768,2.8866487978311097,2.9205324808956745,3.654715269157399,2.6640009352946974,3.165666387726941,2.8021054603620423,3.5554328972384353,3.304506814650023,3.214451924563694,1.0546121372584065,2.5495687640953513,2.0595426344676593,2.7845646273246505,3.297141967456852,3.320348264058252,0.0,2.010794357833356
FBgn0031913,0.0,1.3967154662842154,1.3459684640736334,1.9033973587865018,3.4882517934615787,3.609750275862957,3.5454451975577452,2.934433553973824,3.316415658037362,2.531277625487158,1.6084421784993792,2.2267968210839455,7.225429553722473,6.73589292293792,6.923678919520735,8.044938325330081,4.52820607913078,4.376840595533849,4.04359469452906,4.821218605799141
FBgn0010315,0.0,0.0,0.0,0.0,1.6737456224382226,1.1106600201740937,2.266868463367884,0.7350507734737403,2.8021054603620423,1.761462709963135,1.6084421784993792,1.9110017866630433,1.0546121372584065,0.0,0.0,0.0,1.3054514150246386,1.4842985531364585,1.8406887814365611,0.0
FBgn0024754,5.6705773002969115,3.9724289474649113,4.682130813947222,4.873958530075246,2.7742316207863995,2.2823846203457796,2.4790566665494636,2.111792611364727,3.6947856594275175,2.802408809101258,3.491355497936882,2.485727987248506,5.233559461825364,5.442203206863244,4.534795542030077,5.018584239274202,3.401284813709044,2.6765908644101932,3.128529285469593,2.471203288664616
FBgn0053914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1464259180562948,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0035498,6.224333390130668,4.846054297741417,4.921157725844831,5.230577581028145,4.7700372203753805,4.317418993721607,4.57752790670035,4.432834998766529,5.029684838055444,4.63831540212461,3.9396561830619414,4.208239636550748,5.462261370737714,5.765548478120245,5.2264401363984145,5.40026560251535,5.44879211322445,5.630548154810248,5.645424661059814,5.101416700504059
FBgn0035735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0052280,6.389673973123574,5.9406726975556285,5.934004642661533,6.061394829959087,3.821966309400903,3.8985305361487694,3.9531291103084274,4.082953328937591,4.45358441679343,5.440616760723854,5.163370297265257,5.092901619154284,6.9007166935704385,6.906139199396028,6.904728532764144,6.843970442528653,5.295057105895124,6.038286899355812,5.884859755176688,5.583929060095587
FBgn0259745,0.0,0.0,2.029988385578768,0.9363222169939821,3.4882517934615787,3.18841820885883,3.880292116256802,3.902418720867137,2.9206807575199782,2.373851324363364,3.6567560364322627,1.9110017866630433,1.657328747805431,1.1464259180562948,0.0,1.5672679196677282,0.7956050979546384,0.0,0.0,1.3305700326255123
FBti0062681,0.0,0.0,0.0,0.0,0.7908883304052967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0064184,0.0,0.0,0.0,0.0,0.0,0.0,0.8176679960015939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0032330,4.342907208892356,5.072975701079774,5.061005577768282,5.8026745555572345,4.8814413871160625,4.573035269057657,4.709527958724776,4.191867170492506,5.179908964353911,4.705943524607624,4.858282563786641,4.58531384803433,4.100758656965412,3.2472495792326623,3.93153518009252,3.14628366849434,2.22620833240179,1.4842985531364585,3.128529285469593,2.471203288664616
FBgn0037356,4.171783076243498,3.432703840548418,3.3578400747288755,1.4994185120266184,3.1749710539665696,2.764945002318101,3.4480036825957865,2.111792611364727,2.5309847727951857,3.030556947780262,3.0898068699195713,3.214451924563694,4.910891492491374,5.024800648996257,5.398864646161227,5.10342663230229,3.184892448279329,4.025152344260948,3.3271605906446915,3.5366922643946612
FBgn0039152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412819952987069,0.0,0.0,0.0,2.300668404986712,0.7956050979546384,0.0,0.0,0.0
FBgn0034503,0.0,1.3967154662842154,1.3459684640736334,1.4994185120266184,0.7908883304052967,1.5520853328917437,0.8176679960015939,0.7350507734737403,0.0,0.6759100669226896,0.0,0.0,1.0546121372584065,0.0,2.0595426344676593,1.5672679196677282,1.3054514150246386,0.9251681443015286,1.8406887814365611,0.0
FBti0062347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350507734737403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0020429,4.760339984658501,4.5766553361219,5.061005577768282,5.396226808963063,4.029711593660097,4.887506893262062,4.57752790670035,4.082953328937591,4.148023964948256,3.822454152195393,4.17607278540867,3.887867123306385,2.6748670251954714,3.0499598300792474,2.875206533274394,2.300668404986712,0.0,0.0,0.0,0.0
FBgn0039857,9.127635542780805,8.25914870135211,8.628460121626793,8.573934055602237,6.898239703283045,6.8013355912094715,6.92461818079253,6.806893182547037,8.882021113759532,8.766390703386275,9.017052091066063,9.12107040463684,9.17312852585262,9.374282860654102,9.182004601387806,9.11553068963962,8.702969047603107,8.823843246627902,8.851290154417207,8.896987349393427
FBgn0039529,7.582404046929211,8.196280458742939,7.127021398328632,7.0604617529229605,2.42783053549337,2.680490780864892,2.8279078701199234,1.219656184569489,5.37945166988683,5.822148730105349,5.547388275408977,6.071608989057118,4.2714043719644295,3.842991845861168,4.630175947215812,3.6758813207176484,0.0,0.0,0.0,0.0
FBgn0267579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0040900,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0063744,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251681443015286,0.0,0.0
FBgn0032600,3.1609458069557794,3.6358822317840613,3.737260865292839,3.5805946314871453,5.509015084232091,5.456130447856421,5.011886535871429,4.714208681128382,5.74352214372878,5.86715533749985,5.526160541121858,6.09121467363271,4.910891492491374,4.969988665437313,5.098860976132476,5.018584239274202,3.5894134168486698,3.0340826319510175,2.623777885743436,2.819684759091683
FBgn0001229,0.0,0.0,0.0,0.0,3.287128496511838,2.844727556359081,3.5454451975577452,3.165666387726941,0.6757776155756613,0.6759100669226896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0031483,2.139023944715947,2.9130441092986037,2.029988385578768,1.9033973587865018,2.611402862362418,1.7307000956250065,1.7170628495487912,1.870985733205214,1.7612130493086422,1.761462709963135,3.2011470819583705,3.3508279292767225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305700326255123
FBgn0040967,1.0941548659087026,0.0,0.0,0.0,0.0,0.0,0.8176679960015939,0.7350507734737403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195917611065015,0.0
FBgn0037696,2.965189354874725,2.9130441092986037,1.3459684640736334,3.0547007887267013,2.611402862362418,3.060591566754431,3.230833397103855,1.219656184569489,2.8021054603620423,3.6951124316619275,2.142535475639256,3.214451924563694,5.148491235576417,4.727191342575173,5.2264401363984145,4.062418703000926,1.9793745788047572,1.8862444595444556,2.2847258113046256,0.0
FBgn0034850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757776155756613,0.0,0.0,1.5061284696772113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0086676,3.6262987529228403,1.3967154662842154,4.037389085909354,1.9033973587865018,2.7742316207863995,3.698321077890365,2.6640009352946974,2.318095908673752,3.0302461734603505,3.227503794331483,3.873960208474105,3.590099661597301,4.687882219134939,4.7918275550545975,3.7733808616806215,5.018584239274202,0.7956050979546384,0.9251681443015286,1.195917611065015,2.010794357833356
FBgn0031926,0.0,0.0,0.0,1.9033973587865018,1.29882187881971,1.1106600201740937,0.0,1.870985733205214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620735785042855,1.4842985531364585,1.195917611065015,1.3305700326255123
FBgn0030630,1.0941548659087026,0.0,0.0,1.4994185120266184,1.29882187881971,2.495126335611917,0.8176679960015939,2.8032486183481096,3.2271874894907637,3.5554328972384353,3.4009539760981853,3.063825714326406,1.0546121372584065,1.1464259180562948,2.0595426344676593,0.0,1.3054514150246386,0.9251681443015286,0.0,2.010794357833356
FBgn0038153,0.0,0.0,0.0,0.0,0.7908883304052967,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,1.657328747805431,0.0,0.0,1.5672679196677282,0.0,0.9251681443015286,1.195917611065015,0.0
FBgn0053082,0.0,0.0,0.0,0.0,0.0,0.0,0.8176679960015939,0.0,0.6757776155756613,0.6759100669226896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0029824,0.0,3.432703840548418,0.0,0.0,3.664736690848709,4.139035558864269,4.022464859378547,4.432834998766529,0.0,0.0,1.6084421784993792,1.9110017866630433,0.0,0.0,1.3697571755208664,0.0,4.103305908998412,4.025152344260948,2.2847258113046256,4.14284006177787
FBgn0047205,0.0,0.0,0.0,0.0,0.0,0.8261622518534082,1.3363458441850022,0.7350507734737403,0.0,0.6759100669226896,0.0,0.0,1.0546121372584065,0.0,0.0,0.0,0.0,0.0,1.195917611065015,2.010794357833356
FBgn0285991,2.7386379691375637,4.115211820298554,2.8415769267573183,3.341478678742496,1.29882187881971,2.392673326970332,2.4790566665494636,2.111792611364727,1.995407766550286,2.1971185187861617,2.5314495537976587,1.9110017866630433,2.4083419788989664,2.5495687640953513,2.875206533274394,1.5672679196677282,4.221824981914339,3.8563466565051154,3.6574278924168615,3.3348716663091835
FBgn0083977,3.9775947922077575,3.9724289474649113,3.737260865292839,4.918223893739076,0.0,0.8261622518534082,0.8176679960015939,0.0,4.098567317227215,4.242459769223392,4.229583470252019,4.971208586389345,7.001181219593082,7.26603375006259,7.212736351861817,7.1131179886818545,1.3054514150246386,1.8862444595444556,2.623777885743436,2.471203288664616
FBgn0267570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0034505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0004811,2.7386379691375637,1.3967154662842154,3.3578400747288755,1.4994185120266184,3.745492365630405,3.465780721860944,3.10861587743114,3.6200881593587484,3.2271874894907637,3.316734230597205,3.304506814650023,3.4754185385582486,1.0546121372584065,2.8213511612688866,0.0,3.14628366849434,0.7956050979546384,2.2002601933675265,1.8406887814365611,2.471203288664616
FBgn0031766,0.0,0.0,1.3459684640736334,0.9363222169939821,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0595426344676593,0.0,0.7956050979546384,0.0,0.0,1.3305700326255123
FBgn0034708,3.48721858334754,3.9724289474649113,2.8415769267573183,4.124790156926971,4.211272896765145,4.476153308624139,4.21247261916127,4.082953328937591,4.047354891837124,4.603274142966253,4.062701818263368,3.887867123306385,3.7997003570765626,3.0499598300792474,3.1572625708041,3.14628366849434,3.401284813709044,2.6765908644101932,2.2847258113046256,3.1001537301313253
FBgn0265417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0031769,2.139023944715947,4.245127450165454,3.3578400747288755,3.341478678742496,4.6906820054888625,4.425158067328172,4.57752790670035,4.476549764393976,2.8021054603620423,2.531277625487158,2.8374734857031796,1.9110017866630433,1.657328747805431,0.0,0.0,2.300668404986712,3.90499459856072,2.8663815918167,2.623777885743436,2.010794357833356
FBgn0019968,4.495868890204411,4.5766553361219,4.285705060248832,4.124790156926971,3.4882517934615787,3.698321077890365,3.7225616004706445,3.8368452589388067,3.62663699996234,2.9209881120052876,4.12050064094182,4.345177078130531,2.4083419788989664,4.263389173024274,3.1572625708041,3.4352484544154076,3.401284813709044,4.659379432283382,4.939735013306493,4.371228721169746
FBgn0034201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0053087,1.0941548659087026,2.9130441092986037,2.029988385578768,1.9033973587865018,3.579191236023705,3.654715269157399,3.3435010442847632,3.7681488400553604,2.672904613323339,3.4007657703304552,2.9691499304599813,2.485727987248506,1.657328747805431,1.1464259180562948,2.5242673177143984,1.5672679196677282,3.063166831935327,2.8663815918167,2.2847258113046256,3.3348716663091835
FBgn0038143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0024985,3.1609458069557794,4.672154740496922,3.737260865292839,3.0547007887267013,3.579191236023705,3.654715269157399,2.975078369938465,3.539940042925177,3.0302461734603505,2.1971185187861617,2.6925605630945477,2.485727987248506,2.0811620363595527,2.2144184120099855,2.875206533274394,2.300668404986712,2.620735785042855,0.0,3.128529285469593,2.471203288664616
FBgn0028622,2.7386379691375637,5.643580175752917,3.5599878834716394,5.396226808963063,4.649305165078496,5.207220115601345,4.151875247034707,4.191867170492506,0.0,0.0,0.7510992060875922,0.0,0.0,0.0,1.3697571755208664,1.5672679196677282,4.221824981914339,3.7639084237216425,3.9259951098340586,4.013480374921093
FBgn0017482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412819952987069,0.0,0.0,0.0,0.0,1.6814113788930072,0.9251681443015286,1.195917611065015,0.0
FBti0019480,1.0941548659087026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036745,2.139023944715947,2.9130441092986037,1.3459684640736334,0.0,1.6737456224382226,2.1629616537587615,1.7170628495487912,2.658930850245847,1.481491522698495,1.4817188330963849,1.2425411645506765,1.5061284696772113,0.0,0.0,1.3697571755208664,1.5672679196677282,0.0,0.0,0.0,2.471203288664616
FBgn0035611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0020129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0051344,1.7091845978653877,0.0,1.3459684640736334,1.4994185120266184,0.7908883304052967,2.1629616537587615,0.8176679960015939,1.219656184569489,0.0,0.6759100669226896,0.0,0.9412819952987069,0.0,0.0,0.0,1.5672679196677282,0.7956050979546384,1.4842985531364585,0.0,0.0
FBgn0030603,5.500174671054335,0.0,3.1226791887068277,2.6964083087424324,1.6737456224382226,1.7307000956250065,0.8176679960015939,1.219656184569489,0.6757776155756613,1.134357959921195,1.2425411645506765,0.0,3.094255981708078,2.2144184120099855,2.875206533274394,1.5672679196677282,2.4369164547336664,3.444661897188064,2.623777885743436,2.819684759091683
FBgn0032929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956050979546384,0.0,0.0,1.3305700326255123
FBgn0034959,1.0941548659087026,1.3967154662842154,0.0,0.9363222169939821,1.29882187881971,2.032753657669187,1.7170628495487912,1.219656184569489,1.995407766550286,1.134357959921195,1.2425411645506765,1.5061284696772113,1.0546121372584065,0.0,1.3697571755208664,0.0,0.0,0.0,1.8406887814365611,0.0
FBgn0050471,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0020109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0033457,1.7091845978653877,2.092893772949384,1.3459684640736334,1.9033973587865018,2.217447037860758,2.392673326970332,2.6640009352946974,1.5817697195242149,1.995407766550286,1.761462709963135,1.9000644841437901,2.2267968210839455,0.0,2.5495687640953513,2.0595426344676593,0.0,2.620735785042855,0.0,1.8406887814365611,0.0
FBgn0265659,1.0941548659087026,0.0,1.3459684640736334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0029929,2.7386379691375637,2.9130441092986037,2.4921155625374896,2.6964083087424324,2.9205324808956745,3.414410888225485,3.636719716277626,2.658930850245847,4.098567317227215,4.047687592520715,4.379147253329931,4.639584074454048,2.6748670251954714,1.7770709070196742,3.1572625708041,4.618306707518813,2.4369164547336664,0.9251681443015286,1.195917611065015,0.0
FBgn0035572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0032835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6814113788930072,1.8862444595444556,2.623777885743436,2.819684759091683
FBgn0263237,1.7091845978653877,1.3967154662842154,2.4921155625374896,2.4772157841784006,2.217447037860758,2.495126335611917,2.266868463367884,2.934433553973824,2.8021054603620423,2.531277625487158,1.9000644841437901,2.485727987248506,2.6748670251954714,1.7770709070196742,1.3697571755208664,3.882056965130231,3.297141967456852,1.4842985531364585,2.623777885743436,3.1001537301313253
FBgn0038197,4.259880875814786,2.092893772949384,2.029988385578768,2.6964083087424324,3.3911920863129414,2.764945002318101,2.975078369938465,2.934433553973824,4.242124364063531,3.4801710183982677,3.9396561830619414,3.4754185385582486,4.80369162041549,4.727191342575173,5.2264401363984145,4.928438933647626,4.52820607913078,6.188093146484935,7.037617248859013,5.628792515752526
FBgn0050151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1464259180562948,0.0,1.5672679196677282,0.7956050979546384,0.9251681443015286,0.0,1.3305700326255123
FBti0062455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757776155756613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0019050,0.0,1.3967154662842154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510992060875922,0.0,0.0,0.0,1.3697571755208664,1.5672679196677282,0.0,0.0,0.0,0.0
FBgn0010263,8.43936694009373,7.331234245014643,8.168990218306066,8.201043812131987,5.363089411325624,4.663818663535522,4.830456522570559,4.886140886518326,7.173825197078594,7.353573423592252,6.992868324037712,6.979016979692802,7.691656304792022,7.581522659882946,7.24322838124109,6.984811617184347,3.297141967456852,4.246264485681634,5.215109287219661,2.819684759091683
FBgn0035151,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5672679196677282,0.0,0.0,0.0,0.0
FBgn0039203,0.0,1.3967154662842154,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.7510992060875922,0.0,0.0,2.8213511612688866,3.1572625708041,1.5672679196677282,0.0,0.0,0.0,0.0
FBgn0013531,0.0,0.0,0.0,1.4994185120266184,0.0,1.1106600201740937,1.3363458441850022,1.219656184569489,1.1341651679739477,2.1971185187861617,0.7510992060875922,1.9110017866630433,0.0,0.0,0.0,0.0,1.6814113788930072,0.0,1.195917611065015,2.010794357833356
FBgn0267145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0063126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0019483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1464259180562948,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0287602,0.0,0.0,0.0,0.0,1.6737456224382226,1.348190239794843,2.017999785215336,1.219656184569489,2.1968416334251497,1.9956730793038828,2.3500581985874414,1.9110017866630433,0.0,0.0,0.0,1.5672679196677282,0.0,0.0,0.0,0.0
FBgn0029754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0259950,1.0941548659087026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0032280,1.7091845978653877,0.0,2.029988385578768,3.2052037209545268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
